song_id,song_name,author,confidence,status,basis,sources,researched_on
1286,Neeke Naa Aaraadhana,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1287,Oohaku Andani Kaaryamul,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1288,Aapathkaalamuna,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1289,Krupagala Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1290,Melulu Nee Melulu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1291,Enduko Ee Prema,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1292,Devara Nee Deevenalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1293,Saagipodunu Aagiponu Nenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1294,Nadipisthaadu Naa Devudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1295,Ninu Choose Kannulu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1296,Kaanaraave Alanaati Kanneeti,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1297,Jai Jai Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1298,Nee Jeevithamulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1299,Parama Daivame,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1300,Baala Yesuni Janma Dinam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1301,Manishi Brathuku Rangula Valayam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1302,Mahimaanvithamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1303,Aakaasha Vaasulaaraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1304,Naa Deepamu Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1305,Siluvanu Gelichina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1306,Praardhana Vinedi Paavanudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1307,Sundarudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1308,Inthalone Kanabadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1309,Nirantharam Neethone,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1310,Sthothramu Sthuthi Sthothramu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1311,Sthuthinchudi Yehovaa Devuni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1312,Medi Chettu Paiki Evvarekkaaru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1313,Nithya Jeevapu Raajyamulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1314,Yesuni Thiru Hrudayamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1315,Naa Devuni Krupavalana,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1316,Naa Devaa Neeke Vandanam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1317,Padivelalo Athi Sundarudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1318,Nannaakarshinchina Nee Sneha Bandham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1319,Janminchenu Oka Thaara,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1320,Mee Gnaapakaardhamugaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1321,Kalyaanam Kamaneeyam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1322,Nadipinchu Naa Naavaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1323,Praanamaa Naa Praanamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1324,Iyyaala Intla Repu Mantla,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1325,Kummari Chethilo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1326,Prabhu Yesuni Vadanamulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1327,Keerthinthu Nee Naamamun,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1328,Devudoka Nagaramu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1329,Nannenthagaano Preminchenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1330,Varsha Dhaaragaa Raava,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1331,Prabhuvaa Nee Paripoornatha Nundi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1332,Paravaasini Ne Jagamuna,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1333,Viluvainadi Samayamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1334,Bheekarundau Maa Yehovaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1335,Ambaraaniki Antelaa (Yesayya Puttaadani),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1336,Aashrayamaa Aadhaaramaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1337,Aagaka Saagumaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1338,Maate Chaalayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1339,Praaneshwara,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1340,Chinna Chinna Gorrepillanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1341,Chinni Manasutho Ninnu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1342,Ninnantha Devaru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1343,Veeche Gaalullo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1344,Jaaligala Daivamaa Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1345,Prabhuvaa Ne Ninnu Nammi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1346,Raathri Nedu Rakshakundu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1347,Nannu Kaavaga Vachchina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1348,Entho Bhaagyambu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1349,Andaru Nannu Vidachinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1350,Le Nilabadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1351,Bhayamu Chendaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1352,Aanandam Neelone,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1353,Preminchedan Adhikamugaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1354,Naa Jeevitham Prabhu Neekankitham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1355,Palukaleni Naaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1356,Devaa Maa Kutumbamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1357,Snehithudaa Naa Snehithudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1358,Neeve Aashrayadurgam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1359,Neeku Entha Chesinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1360,Nammakuraa Nammakuraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1361,Nee Krupa Leni Kshanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1362,Vinthaina Thaaraka,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1363,Sthuthula Meeda Aaseenudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1364,Andariki Kaavaali,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1365,Idhi Devuni Nirnayamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1366,Devunike Mahima,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1367,Yesu Raajaa Neeke,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1368,Yesayyaa Ninnu Preminchuvaaru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1369,Memu Bhayapadamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1370,Nee Chitthamune,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1371,Sthuthi Simhaasanaaseenudaa (Yesu Raajaa),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1372,Hallelooyaa Sthothram,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1373,Abraahaamu Issaaku Yaakobunaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1374,Aayane Naa Sangeethamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1375,Kruthagnathan Thalavanchi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1376,Naa Naathudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1377,Kavulakainaa Saadhyamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1378,Praardhana Vinnaavayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1379,Halle Halle Halle Hallelooyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1380,Naavanni Yangeekarinchumee Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1381,Prabhuvaa Neelo Jeevinchuta,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1382,Neelo Jeevinchaalani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1383,Jai Jai Jai Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1384,Raath Andheri,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1385,Nee Needalona,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1386,Nenellappudu Yehovaa Ninu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1387,Yesu Rakshakaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1388,Neetho Gadipe Prathi Kshanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1389,Sandadi 3,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1390,Sarva Shareerula Devudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1391,Devudu Lokamunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1392,Ninnu Choodaga Vachchinaaduraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1393,Nibandhanaa Janulam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1394,Aaraadhanaku Yogyudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1395,Mahaa Ghanudavu Mahonnathudavu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1396,Aashapadaku Ee Lokam Kosam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1397,Nee Naamame Eda,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1398,Aakaashambun Doothalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1399,Ee Saayankaalamuna,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1400,Mukha Darshanam Chaalayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1401,Nee Roopu Chooda,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1402,Mahima Neeke Prabhu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1403,Laali Laali Jolaali,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1404,Nalugakunda Godhumalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1405,Aagani Parugulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1406,Viduvadhu Maruvadhu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1407,Nenu Kooda Unnaanayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1408,Naa Praanapriyudaa Naa Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1409,Neeve Naa Santhosha Gaanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1410,Yese Naa Aashrayamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1411,Yesu Okkade,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1412,Naa Gunde Chappudu Chesthundi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1413,Nenunu Naa Inti Vaarunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1414,Naa Yesayya Prema,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1415,Aascharyakarudu (Rojanthaa),,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1416,Veenulaku Vindulu Chese,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1417,Kaluvari Giri Siluvalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1418,Shramalandu Neevu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1419,Silvalo Naakai Kaarchenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1420,Andaalu Chinde,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1421,Sumadhura Swaramula Gaanaalatho,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1422,Maananu Maananu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1423,Nee Pada Sevaye Chaalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1424,Sarva Krupaanidhiyagu Prabhuvaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1425,Yese Goppa Devudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1426,Yesu Neeve Chaalu Naaku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1427,Aparaadhini Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1428,Kamaneeyamaina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1429,Nenu Odiponayaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1430,Inti Meeda Nunna,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1431,Cheekatule Nannu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1432,Nee Challani Needalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1433,Ae Gumpulo Nunnaavo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1434,Thrithvaikamaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1435,Nibbaramutho Naa Yesuke,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1436,Oohinchaleni Melulatho Nimpina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1437,Adugaduguna Raktha Bindhuvule,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1438,Ninne Ninne Ne Koluthunayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1439,Praardhinchumu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1440,Theliyadaa Neeku Theliyadaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1441,Bethlehemulo Sandadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1442,O Yesu Nee Prema,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1443,Kannula Ninduga,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1444,Seeyonulo Sthiramaina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1445,Intha Kaalam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1446,Kallallo Kanneerenduku,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1447,Neevu Lenide Nenu Lenu Prabhuvaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1448,Naadu Jeevithamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1449,Aathma Deepamunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1450,Deva Samsthuthi Cheyave,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1451,Maargamulanu Srujinchuvaadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1452,Yesayya Paadaalu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1453,Ae Yogyathaa Leni Nannu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1454,Idhe Naa Korika,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1455,Gorrepilla Rakthamulo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1456,Aashraya Durgamaa Naa Yesayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1457,Mahonnathudaa Nee Krupalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1458,Hallelooyani Paadarandi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1459,Mellani Challani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1460,Thraahimaam Kreesthu Naatha,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1461,Idhi Kothaku Samayam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1462,Nannu Gannayya Raave,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1463,Ikanaina Kaani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1464,Saagilapadi Mrokkedamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1465,Naakunnadi Neevenani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1466,Manasaaraa Poojinchi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1467,Neelaanti Prema,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1468,Balaparachumu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1469,Hey Prabhu Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1470,Kanulunnaa Kaanaleni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1471,Cheppalenu Baaboi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1472,Baaludu Kaadammo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1473,Karuna Choopinchumaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1474,Meluko Mahima Raaju,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1475,Maargamu Neevani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1476,Kalanainaa Ilanainaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1477,Cheekati Loyalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1478,Sthuthi Paathrudaa Sthothraarhudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1479,Sthuthi Mahima Yesu Neeke,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1480,Raare Mana Yesu Swaamini,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1481,Nenerugudunu Oka Snehithuni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1482,Aasheervaadambul Maa Meeda,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1483,Brathikiyunnaanante Nee Krupa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1484,Sthuthi Simhaasanaaseenudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1485,Maa Goppa Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1486,Sthothrinthumu Ninu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1487,Nammakamaina Naa Snehithudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1488,Sajeeva Saakshulugaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1489,Premagala Maa Prabhuvaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1490,Naakenno Melulu Chesithive,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1491,Daaveedu Vamshamlo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1492,Yehova Naa Moralaalinchenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1493,Ihamanduna Aa Paramandu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1494,Aanandamu Prabhu Naakosagenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1495,Viduvanu Ninu Edabaayanani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1496,Oka Kshanamaina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1497,Em Chesaanayyaa Neekosam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1498,Devuni Sthuthiyinchi Aaraadhinthumu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1499,Prabhuvaa Ee Aanandam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1500,Andhakaara Cherasaalalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1501,Saagenu Naa Jeeva Naava,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1502,Paralokame Naa Anthapuram,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1503,Yesayya Rakthamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1504,Samastha Janulaaraa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1505,Parishuddhudavai,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1506,Needu Prema Naalo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1507,Nija Snehithudaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1508,Shilanaina Nannu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1509,Nuvvevaro Yesu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1510,Kallundi Choodaleni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1511,Ae Samayamandainaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1512,Prabhu Hastham Naapai Nundi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1513,Kreesthu Puttenu Hallelooyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1514,Adugudi Meeku Ivvabadunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1515,Ae Vaipu Choosinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1516,Eppudo Ekkado Janminchina Meeriruvuru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1517,Na Pranama Yehovanu Neevu Sannuthinchu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1518,Naa Yesuu Nee Paadaala Chenthaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1519,Nuvvu Leni Nannu Oohinchalenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1520,Prabhuvaa Maaku Neevichchina Bahumaanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1521,Raaraaju Janminchinaadu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1522,Shaashwathamu Kaadu Ee Lokamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1523,Thalli Thana Biddanu Marachinaa Gaani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1524,Neeve Naa Praanamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1525,Sudigaalainanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1526,Vijaya Geethamu Manasaara,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1527,Kreesthu Puttenu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1528,Jeevamugala Devuni Sangham,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1529,Neevu Leni Chotedi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1530,Seeyonu Nee Devuni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1531,Yesu Neeku Kaavaalani,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1532,Jeevithaanthamu Varaku Neeke,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1533,Ee Sthuthi Neeke,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1534,Evari Kosame Ee Praana Thyaagamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1535,Nee Vaakyame Shrama Kolimilo,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1536,Sundaramaina Dhehaalenno,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1537,Deva Daasapaalaka,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1538,Ee Lokamlo Jeevinchedanu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1539,Kraisthavamoka Mathamu Kaadidi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1540,Raakadane Railu Bandi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1541,Naa Kannula Kanneeru,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1542,Pampumu Devaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1543,Ellalu Lenidi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1544,Naa Yesayyaa Naa Sthuthiyaagamu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1545,Noothanamainadi,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1546,Evaru Sameepinchaleni,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1547,Shaaronu Rojaa Yese,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1548,Naakunna Balamu Saripodayyaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1549,Yehovaa Dayaaludu Sarva Shakthimanthudu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1550,Yesu Raajyamunaku Sainikulam,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1551,Chaalunayya Nee Krupa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1552,Neeve Neeve Nannu Pilichina,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1553,Hallelooya Paata,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1554,Chirugaali Veechinaa,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1555,Devudu Dehamunu,,0.00,not_researched,Not yet researched - no lookup was performed for this song.,,
1556,Alphaa Omegayaina,,0.00,not_found,"Lyrics confirmed matching on christianlyricz.com, teluguchristianlyrics.in and waytochurch.com ('అల్ఫా ఒమేగయైన – మహిమాన్వితుడా / అద్వితీయ సత్యవంతుడా – నిరంతరం స్తోత్రార్హుడా'). onewaytheonlyway.com does carry an explicit lyricist field — 'పాట రచయిత: హోసన్నా మినిస్ట్రీస్' / 'Lyricist: Hosanna Ministries' — but the value is an organization, not a person, so it does not identify a writer. Other names found are all non-writing roles: John Wesly (singer), Hosanna Ministries (ministry/album source, al",https://onewaytheonlyway.com/alpha-omega-aina/; https://christianlyricz.com/song/alphaa-omegayaina/; https://waytochurch.com/lyrics/song/536/alpha-omega-ayina-mahimanvithuda; https://teluguchristianlyrics.in/alpha-omega-aina/,2026-08-03
1557,Yese Nee Madhilo Undagaa,,0.00,not_found,"Lyrics confirmed matching on cmportal.in — page opens 'యేసే నీ మదిలో ఉండగా / కలతే దరి చేరగ రాదుగా', exactly the given lines. The only name on the page is 'Zani Nethan', the site's publishing account, with a post date of December 10, 2024 — a site byline, not a songwriter. No singer, album, writer, or రచన credit appears. The song is barely indexed elsewhere; no other source carries credits.",https://www.cmportal.in/yese-nee-madhilo-undagaa/; https://www.cmportal.in/telugu-christian-songs-lyrics/,2026-08-03
