file,wtc_id,song_name,author,stanzas,main_te_lines,main_en_lines,english,album,category,warnings,url
22198-okasaari-choodaalani.json,22198,Okasaari Choodaalani,Bro Augustine Dandingi,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22198
22200-yesu-nee-premakai-vandhanam.json,22200,Yesu Nee Premakai Vandhanam,Kripal Mohan,0,1,1,full,Romans 8.38,,unbroken-lines,https://waytochurch.com/lyrics/song/22200
22201-paralokam-naa-dhesam.json,22201,Paralokam Naa Dhesam,Kripal Mohan,0,1,1,full,Romans 8.38,,unbroken-lines,https://waytochurch.com/lyrics/song/22201
22203-naa-jeevithamulo-velugai-nilichinaa.json,22203,Naa Jeevithamulo Velugai Nilichinaa,Kripal Mohan,0,1,1,full,Romans 8.38,,unbroken-lines,https://waytochurch.com/lyrics/song/22203
22204-devude-naa-aasrayam-rakshana-durgamu.json,22204,Devude Naa Aasrayam Rakshana Durgamu,Kripal Mohan,0,1,1,full,Romans 8.38,,unbroken-lines,https://waytochurch.com/lyrics/song/22204
22210-sthuthiyinchedaa-ninnu-keerthinchedaa.json,22210,Sthuthiyinchedaa Ninnu Keerthinchedaa,Bro Denny Israel,0,4,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22210
22212-nee-aathmatho-nannu-nadipinchayaa.json,22212,Nee Aathmatho Nannu Nadipinchayaa,Vijay Kondapuram,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22212
22216-neetipainaa-nadichenu.json,22216,Neetipainaa Nadichenu,Benny Joshua,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22216
22219-keerthaneeyamainadhi-kreesthu-gaanasudhaa.json,22219,Keerthaneeyamainadhi Kreesthu Gaanasudhaa,Veturi Sundara Rammoorthy,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22219
22220-enthadooramaina-yesutho-nee-payanam.json,22220,Enthadooramaina Yesutho Nee Payanam,Bro Santi Babu,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22220
22222-swaramethi-paadedhan-yesayya.json,22222,Swaramethi Paadedhan Yesayya,Raja Mandru,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22222
22225-paadedha-paadedha-paadedha-yesayya.json,22225,Paadedha Paadedha Paadedha Yesayya,Dr  Victor Rampogu,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22225
22230-devudu-ledani-vaadhamu-lendhuku.json,22230,Devudu Ledani Vaadhamu Lendhuku,Jasper Kunapo,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22230
22235-manninchina-aa-preme-naa-sonthamaa.json,22235,Manninchina Aa Preme Naa Sonthamaa,Yalagapaati Sunil Kumar,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22235
22236-madhuramaina-prematho-nannu-preminchithivi.json,22236,Madhuramaina Prematho Nannu Preminchithivi,Dr  Victor Rampogu,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22236
22253-booradhwanikai-yesuni-raakakai.json,22253,Booradhwanikai Yesuni Raakakai,Rayipati Srilekha Srikanth,0,1,1,full,Koniyaada tharama,Second Comming,unbroken-lines,https://waytochurch.com/lyrics/song/22253
22254-parishuddhaathmudaa-naa-manchi-snehithudaa.json,22254,Parishuddhaathmudaa Naa Manchi Snehithudaa,John Kennedy Bethapudi,0,1,1,full,Kshathriyudu,Holy Spirit,unbroken-lines,https://waytochurch.com/lyrics/song/22254
22255-deva-ninu-aaraadhincheydamu.json,22255,Deva Ninu Aaraadhincheydamu,Stanley Jones YJ,0,1,1,full,,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22255
22263-bandhinaipoya-neelo-munigi-teelaaka.json,22263,Bandhinaipoya Neelo Munigi Teelaaka,John Vittney Kalavala,0,28,1,full,"John Vittney Kalavala , Allen Ganta, The Throne Room India",Praise Worship,,https://waytochurch.com/lyrics/song/22263
22265-maargamai-unna-yesu.json,22265,Maargamai Unna Yesu,Jonah Samuel,0,1,1,full,,Faith,unbroken-lines,https://waytochurch.com/lyrics/song/22265
22272-bolo-kreesthu-maharaaj-ki-jai.json,22272,Bolo Kreesthu Maharaaj Ki Jai,K Y Ratnam,0,1,1,full,Prema Swaroopi Yesu,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22272
22284-ninne-nammukuntini-oh-deva.json,22284,Ninne Nammukuntini Oh Deva,Akhil chand,0,1,0,none,నమ్మదగిన దేవుడు,Faith,no-english-lyrics; unbroken-lines,https://waytochurch.com/lyrics/song/22284
22337-okka-kshanamaina.json,22337,Okka Kshanamaina,Sis  Prasanna Bold,4,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22337
22350-ontarini-nenu-ontarini.json,22350,Ontarini Nenu Ontarini,John Libni Bathuka,3,1,1,partial,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22350
22352-swachamaina-thalli-premalaa.json,22352,Swachamaina Thalli Premalaa,KR John,0,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22352
22353-naakunnaadu-oka-snehithudu.json,22353,Naakunnaadu Oka Snehithudu,Pastor J Arun Kumar,0,1,1,full,Yesayya 3,Faith,unbroken-lines,https://waytochurch.com/lyrics/song/22353
22358-ben-and-holly-ishtamaa.json,22358,Ben And Holly Ishtamaa,Dhanya Tryphosa,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22358
22359-lali-jo-naa-chinni-thandri-paraloka-raajaa.json,22359,Lali Jo Naa Chinni Thandri Paraloka Raajaa,Michael Kalyanapu,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22359
22360-thalli-mariya-vadilonaa-pavalinchagaa.json,22360,Thalli Mariya Vadilonaa Pavalinchagaa,Michael Kalyanapu,0,1,1,full,Na Sarwamu Nevenayya,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22360
22361-kaluvari-naadhaa-karunanu-choopi.json,22361,Kaluvari Naadhaa Karunanu Choopi,Pastor Hannah Vimal,0,1,1,full,,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/22361
22362-kotha-visthaarathanu-kanalevaa.json,22362,Kotha Visthaarathanu Kanalevaa,Jasper Kunapo,0,1,1,full,,Advent,unbroken-lines,https://waytochurch.com/lyrics/song/22362
22367-idi-kamaneeya-kalyaana-raagam.json,22367,Idi Kamaneeya Kalyaana Raagam,Pandit KVK Churchil,0,1,1,full,,Marriage,unbroken-lines,https://waytochurch.com/lyrics/song/22367
22374-naa-yesu-raajaa-sthothramu.json,22374,Naa Yesu Raajaa Sthothramu,Father S J Berchmans,0,1,1,full,Pastor M Jyothi Raju,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22374
22380-thandrine-vidachi-intine-marachi.json,22380,Thandrine Vidachi Intine Marachi,C Y Joshua,0,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22380
22382-janminche-lokarakshakudu.json,22382,Janminche Lokarakshakudu,Bishop Samuel Finny Pachigalla,2,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22382
22385-rajaadhi-raaju-prabhuvulaku-prabhuvu.json,22385,Rajaadhi Raaju Prabhuvulaku Prabhuvu,Sharon philip,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22385
22387-chorus.json,22387,Chorus,"Bro P Sunith , Bro Bobby Jeevan",0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22387
22388-nakshathramaa-vekuva-nakshathramaa.json,22388,Nakshathramaa Vekuva Nakshathramaa,Pandit KVK Churchil,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22388
22389-christmas-nijamaina-christmas.json,22389,Christmas Nijamaina Christmas,Joshua Shaik,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22389
22401-evaro-ninnilaa-maarchinadhi.json,22401,Evaro Ninnilaa Maarchinadhi,Hosanna Ministries,0,1,1,full,Na Hrudaya Saradhi (31st Album by Hosanna Ministries),Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22401
22408-naa-yeduta-neevu-therachina-thalupulu.json,22408,Naa Yeduta Neevu Therachina Thalupulu,Pastor John Wesley,0,1,1,full,Na Hrudaya Saradhi (31st Album by Hosanna Ministries),Gods Power,unbroken-lines,https://waytochurch.com/lyrics/song/22408
22416-neeve-hrudhaya-saaradhi-pragathiki-vaaradhi.json,22416,Neeve Hrudhaya Saaradhi Pragathiki Vaaradhi,Pastor John Wesley,0,1,1,full,Na Hrudaya Saaradhi (31st Album by Hosanna Ministries),Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22416
22417-amarudavu-neevu-naa-yesayya-aadhiyu-anthamu-neev.json,22417,Amarudavu Neevu Naa Yesayya Aadhiyu Anthamu Neevenayyaa,Hosanna Ministries,0,1,1,full,Na Hrudaya Saradhi (31st Album by Hosanna Ministries),Gods LoveEaster,unbroken-lines,https://waytochurch.com/lyrics/song/22417
22419-o-prema-moorthy-o-thyaaga-moorthy.json,22419,O Prema Moorthy O Thyaaga Moorthy,Pastor J Devanand Kumar,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22419
22439-maranapu-mullunu-virachi-jayinchina.json,22439,Maranapu Mullunu Virachi Jayinchina,Pastor Kamala Timothy Mallipudi,0,1,1,full,,Easter,unbroken-lines,https://waytochurch.com/lyrics/song/22439
22441-pasuvula-paakalo-deva-kumaarudu.json,22441,Pasuvula Paakalo Deva Kumaarudu,pastor Dr  Pammi Daniel,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22441
22442-thaara-choopina-maargamadey.json,22442,Thaara Choopina Maargamadey,Anil Kumar Vemula,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22442
22444-sthothrarhudavu-maa-prabhuva-deva.json,22444,Sthothrarhudavu Maa Prabhuva Deva,David Edison Thella,0,1,1,full,Jerusalem Arise (2000),Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22444
22449-oohakandani-upakaaramulu-krupa-vembadi-krupalu.json,22449,Oohakandani Upakaaramulu Krupa Vembadi Krupalu,Joshua Shaik,0,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22449
22460-snehamai-praanamai-varinche-daivamai.json,22460,Snehamai Praanamai Varinche Daivamai,"Joshua Shaik, Passion For Christ Ministries",0,1,1,full,,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/22460
22466-okapari-thalachina-yesuni-prema-amrutham-kadhaa.json,22466,Okapari Thalachina Yesuni Prema Amrutham Kadhaa,"Joshua Shaik, Passion For Christ Ministries",0,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22466
22469-prabhuvaa-hithavathsaram-maaku-ichaavayyaa.json,22469,Prabhuvaa Hithavathsaram Maaku Ichaavayyaa,Pastor B Shalem Raju,0,1,1,full,,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/22469
22474-ee-jaathilo-memu-okarimey.json,22474,Ee Jaathilo Memu Okarimey,Pastor Sandeep Dasari,0,3,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22474
22483-nee-krupayu-kanikaramu.json,22483,Nee Krupayu Kanikaramu,Dr P Satish Kumar,0,1,1,full,Nee Sannidhi Chaalunayaa,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/22483
22486-gnanulu-aaradhinchirayya-ninu-karunagala-yesuvaa.json,22486,Gnanulu Aaradhinchirayya Ninu Karunagala Yesuvaa,Raja Babu garu,0,3,3,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22486
22487-aalanavai-paalanavai.json,22487,Aalanavai Paalanavai,Dr  Issac Raj Alanka,0,1,1,full,,New Year,unbroken-lines,https://waytochurch.com/lyrics/song/22487
22492-rando-raarando-yesuni-choodaganu.json,22492,Rando Raarando Yesuni Choodaganu,"Dr  John Wesly , Mrs  Blessie Wesly",0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22492
22493-kreesthu-nedu-puttene-rakshana-dhorikene.json,22493,Kreesthu Nedu Puttene Rakshana Dhorikene,Samuel Karmoji,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22493
22495-neethone-nadichedhanayyaa.json,22495,Neethone Nadichedhanayyaa,Raja Mandru,0,1,1,full,,Faith,unbroken-lines,https://waytochurch.com/lyrics/song/22495
22496-neeve-naaku-chaalunu-yesu.json,22496,Neeve Naaku Chaalunu Yesu,"Apostle R Sudhakar Garu (Daiva sannidhi Ministries, Isukapalli)",4,1,1,partial,"Manna Church,Eluru",Hope,stanza-count-mismatch te=4 en=0,https://waytochurch.com/lyrics/song/22496
22498-dhinamulu-jaruguchundagaa.json,22498,Dhinamulu Jaruguchundagaa,Glory Rani,0,1,1,full,,New Year,unbroken-lines,https://waytochurch.com/lyrics/song/22498
22500-krupa-vembadi-krupa-nichina-devaa.json,22500,Krupa Vembadi Krupa Nichina Devaa,Pastor Yesaiah Bonam,0,1,1,full,,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22500
22501-nadavaleni-velalo-endina-edaarilo.json,22501,Nadavaleni Velalo Endina Edaarilo,Dr  John Wesly,0,1,1,full,Tirigiraa Nestama,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22501
22505-vande-mataram-vande-mataram-vande-mataram.json,22505,Vande Mataram Vande Mataram Vande Mataram,Merlyn Salvadi,0,1,1,full,,Gospel,unbroken-lines,https://waytochurch.com/lyrics/song/22505
22512-nammutha-yesunu-nammuthaanu-yesunu.json,22512,Nammutha Yesunu Nammuthaanu Yesunu,Sis  Prasanna Bold,0,1,1,full,,Faith,unbroken-lines,https://waytochurch.com/lyrics/song/22512
22515-nannu-pilichina-devaa.json,22515,Nannu Pilichina Devaa,Benny Joshua,0,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22515
22516-na-priyuniki-oka-thota-unnadhi.json,22516,Na Priyuniki Oka Thota Unnadhi,Pastor John David Raju Nethala,0,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22516
22525-naadhu-rakshakaa-vimochakaa-prabhuvaa.json,22525,Naadhu Rakshakaa Vimochakaa Prabhuvaa,Sam Joel G,0,1,1,full,,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22525
22526-thalli-thandrulla-kannaa-minna-ayina-prema-naa-y.json,22526,Thalli Thandrulla Kannaa Minna Ayina Prema Naa Yesuni Prema,Srimanth katamala,0,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22526
22527-vivaaham-ghanamainadhi.json,22527,Vivaaham Ghanamainadhi,P Srinivas,0,1,1,full,Nijamaina Velugu 2020,Marriage,unbroken-lines,https://waytochurch.com/lyrics/song/22527
22529-paapame-aahaaramugaa.json,22529,Paapame Aahaaramugaa,Stephen Bob,0,1,1,full,,Gospel,unbroken-lines,https://waytochurch.com/lyrics/song/22529
22547-naatho-unnadu-nannu-viduvadu.json,22547,Naatho Unnadu Nannu Viduvadu,Merlyn Salvadi,0,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22547
22559-ninne-ne-nammithi.json,22559,Ninne Ne Nammithi,Pastor Raj Prakash Paul,0,1,1,full,,Faith,unbroken-lines,https://waytochurch.com/lyrics/song/22559
22565-koteswarulaina-kadupedalaina.json,22565,Koteswarulaina Kadupedalaina,Dr  P Lazarus,0,1,1,full,,Gospel,unbroken-lines,https://waytochurch.com/lyrics/song/22565
22570-vadhimpabadina-devuni-gorrepilla.json,22570,Vadhimpabadina Devuni Gorrepilla,Anand Tirugulla,0,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22570
22571-vinthaina-prema-ideyga-yesayya-prema-nijamgaa.json,22571,Vinthaina Prema Ideyga Yesayya Prema Nijamgaa,Joshua Shaik,2,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22571
22572-manchi-hrudayam-naaku-dhayacheyi.json,22572,Manchi Hrudayam Naaku Dhayacheyi,Samuel Pammi,0,1,1,full,,Advent,unbroken-lines,https://waytochurch.com/lyrics/song/22572
22582-kanche-vesaavu-maa-intiki.json,22582,Kanche Vesaavu Maa Intiki,Pastor Prasad Nelapudi,0,1,1,full,,Gods Power,unbroken-lines,https://waytochurch.com/lyrics/song/22582
22583-aada-janmanu-devudu-enduku-chesaadu.json,22583,Aada Janmanu Devudu Enduku Chesaadu,Pastham Srinivas,0,1,1,full,Jagath Rakshakudu,Advent,unbroken-lines,https://waytochurch.com/lyrics/song/22583
22589-pilichenu-prabhu-yesu-naadhudu.json,22589,Pilichenu Prabhu Yesu Naadhudu,A J Emmanuel,2,1,1,full,,Gospel,,https://waytochurch.com/lyrics/song/22589
22590-ne-padipothini-nee-premaku-ilalo.json,22590,Ne Padipothini Nee Premaku Ilalo,Prudhvi Raj,2,1,1,partial,Sami Pachigalla,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22590
22597-naa-thodu-neeve-devaa.json,22597,Naa Thodu Neeve Devaa,Joshua Shaik,2,1,1,full,,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/22597
22598-kondalavaipu-kannuletthinaa.json,22598,Kondalavaipu Kannuletthinaa,Pastor K Shekar,0,1,1,full,,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/22598
22605-parugetthi-ninu-cheri.json,22605,Parugetthi Ninu Cheri,"Guru Krishna Kadoni, Vishal Dass , Annoz Kamalakar",0,1,1,full,,Advent,unbroken-lines,https://waytochurch.com/lyrics/song/22605
22606-prabhuva-ma-deva-krupa-choopumayyaa.json,22606,Prabhuva Ma Deva Krupa Choopumayyaa,Harsha Singavarapu,1,1,1,full,,Advent,unbroken-lines,https://waytochurch.com/lyrics/song/22606
22607-kalla-yerugani-thella-paavuramaa-paipaikegiraava.json,22607,Kalla Yerugani Thella Paavuramaa Paipaikegiraavaa,,0,2,2,full,yudha ministries,Gospel,unbroken-lines,https://waytochurch.com/lyrics/song/22607
22633-yudha-saakshyamu-galavaarendharo.json,22633,Yudha Saakshyamu Galavaarendharo,A J Emmanuel,0,1,1,full,,Advent,unbroken-lines,https://waytochurch.com/lyrics/song/22633
22635-chejarithe-thirigi-raadhu-ee-samayam.json,22635,Chejarithe Thirigi Raadhu Ee Samayam,"L Aseervadam , Tune: Sis L Shanthi Aseervadam",2,1,1,partial,,Gospel,unbroken-lines; stanza-count-mismatch te=2 en=0,https://waytochurch.com/lyrics/song/22635
22638-na-aashrayam-na-aadharam-na-aanandham-neevenaya.json,22638,Na Aashrayam Na Aadharam Na Aanandham Neevenaya,"Moses Smiles, Anil Kumar Bussa",0,1,1,full,,Confession,unbroken-lines,https://waytochurch.com/lyrics/song/22638
22643-naalo-naalo-unnaadu-lokanneley-rakshakudu.json,22643,Naalo Naalo Unnaadu Lokanneley Rakshakudu,Samuel Karmoji,2,1,1,full,Yesu Naa Oopiri,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22643
22644-nenu-odipoyinaa-ninne-sthuthinchedan.json,22644,Nenu Odipoyinaa Ninne Sthuthinchedan,Merlyn Salvadi,0,1,1,full,The Worship Studio,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22644
22648-viraboosina-pushpama-jathakalise-bandhamaa-nedu-.json,22648,Viraboosina Pushpama Jathakalise Bandhamaa Nedu Santhasinchumaa,Sharon Philip,2,1,1,full,Parishuddha Parinayam,Marriage,unbroken-lines,https://waytochurch.com/lyrics/song/22648
22657-naa-premikudaa-naa-praana-naadhudaa.json,22657,Naa Premikudaa Naa Praana Naadhudaa,Hannah Grace,0,1,1,full,,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22657
22658-dhevuni-sevakulaara-prabhu-yesuni-yaajakulaaraa.json,22658,Dhevuni Sevakulaara Prabhu Yesuni Yaajakulaaraa,A R Stevenson,0,1,1,full,Naa Kshemadhaarama,Advent,unbroken-lines,https://waytochurch.com/lyrics/song/22658
22670-samastha-desamulaaraa-yehovaaku-utsaahadhwani-ch.json,22670,Samastha Desamulaaraa Yehovaaku Utsaahadhwani Cheyudi,Dr Amit Kamle,0,1,1,full,Glorify Christ 6,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22670
22676-yehovah-yireh-samasthamu-neeve.json,22676,Yehovah Yireh Samasthamu Neeve,Benny Joshua,0,1,1,full,,Faith,unbroken-lines,https://waytochurch.com/lyrics/song/22676
22679-juntte-thenelakantte.json,22679,Juntte Thenelakantte,Paul Bhaskar,0,1,1,full,,Gospel,unbroken-lines,https://waytochurch.com/lyrics/song/22679
22680-ghaadaandha-kaaramulo-neeve-naa-gudaaramu-neeve-.json,22680,Ghaadaandha Kaaramulo Neeve Naa Gudaaramu Neeve Aasrayamu,Asha Ashirwadh |  Original lyrics in Tamil : Pas John Jebaraj,0,1,1,full,Uyar Malaiyo Telugu Version,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/22680
22682-nee-challani-chooputho-karuninchinandhuna.json,22682,Nee Challani Chooputho Karuninchinandhuna,Prasad Nelapudi,0,1,1,full,,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22682
22708-stuthiyu-mahimayu-neeke-kshithikin-divikin-neeti.json,22708,Stuthiyu Mahimayu Neeke Kshithikin Divikin Neeti,Devadas Mungamuri,0,1,1,full,Srastha 3,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22708
22710-song.json,22710,నిన్నారాధించెదను నా పూర్ణ హృదయముతో,"Sharon Philip , Philip Gariki",0,1,0,none,Sreshtaarpana,,no-english-lyrics; unbroken-lines; title-telugu-only,https://waytochurch.com/lyrics/song/22710
22721-emi-leni-nannu-korukunnaa.json,22721,Emi Leni Nannu Korukunnaa,A R Stevenson,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22721
22723-dhivine-vidachi-bhuvike-vachina-naa-yesayya.json,22723,Dhivine Vidachi Bhuvike Vachina Naa Yesayya,Kiran D,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22723
22726-mruthyunjayudaa-naa-vimochakaa.json,22726,Mruthyunjayudaa Naa Vimochakaa,Jessy Paul,0,1,1,full,,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/22726
22727-pasibaalude-raajugaa-janminchenu.json,22727,Pasibaalude Raajugaa Janminchenu,Samy Pachigalla,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22727
22728-niseedhi-reyilo.json,22728,Niseedhi Reyilo,Andrew Son,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22728
22729-naalo-unnavaadu-naakai-nilachuvaadu.json,22729,Naalo Unnavaadu Naakai Nilachuvaadu,"Sumanth Gudivada, Kranthi Sandeep Vedala",0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22729
22730-ningi-nela-murisipoye.json,22730,Ningi Nela Murisipoye,Sis  Madhurya Kiran,0,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22730
22743-mattilona-muthyamalle-puttaduro.json,22743,Mattilona Muthyamalle Puttaduro,Joshua Shaik,2,1,1,full,,Christmas,unbroken-lines,https://waytochurch.com/lyrics/song/22743
22744-hrudhayam-loniki-thongi-choosi.json,22744,Hrudhayam Loniki Thongi Choosi,Suresh Vanguri,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22744
22762-gurine-nilupu-gamyam-koraku.json,22762,Gurine Nilupu Gamyam Koraku,Dr  Issac Raj Alanka,0,10,8,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22762
22763-evaru-leru-ilalo-prabhuva.json,22763,Evaru Leru Ilalo Prabhuva,Bishop Shulamite Finny Pachigalla,0,1,1,full,,,unbroken-lines,https://waytochurch.com/lyrics/song/22763
24823-ne-nilachu-bhoomi-kampinchi-kooli-poyina-nammedh.json,24823,Ne Nilachu Bhoomi Kampinchi Kooli Poyina Nammedhanu,"Pastor Reenukumar  Translated by Bro  Joseph D , John Erry",0,1,1,full,,Faith,unbroken-lines,https://waytochurch.com/lyrics/song/24823
24824-oohinchaledhayya-dheevisthaavani.json,24824,Oohinchaledhayya Dheevisthaavani,Raj Chikkala,2,1,1,partial,SAMY PACHIGALLA,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/24824
24826-karuna-sampannuda-dheeruda-sukumaaruda.json,24826,Karuna Sampannuda Dheeruda Sukumaaruda,Pastor John Wesley,3,1,0,none,Hosanna Ministries,Praise Worship,no-english-lyrics; unbroken-lines; stanza-count-mismatch te=3 en=0,https://waytochurch.com/lyrics/song/24826
24831-mahadhaanandhamaina-needhu-sannidhi.json,24831,Mahadhaanandhamaina Needhu Sannidhi,,0,1,1,full,"Srikaruda Naa Yesayya , Hosanna Ministries",Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/24831
24832-preme-saaswathamaina-parishuddhamaina-podharillu.json,24832,Preme Saaswathamaina Parishuddhamaina Podharillu,Hosanna Ministries,0,1,1,full,Srikaruda Naa Yesayya,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/24832
24833-paadedha-stuti-gaanamu-koniyaadedha-nee-naamamu.json,24833,Paadedha Stuti Gaanamu Koniyaadedha Nee Naamamu,Hosanna Ministries,0,1,1,full,Srikaruda Naa Yesayya,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/24833
24834-krupaa-krupaa-sajeevulatho.json,24834,Krupaa Krupaa Sajeevulatho,Hosanna Ministries,0,1,1,full,Srikaruda Naa Yesayya,Gods Love,unbroken-lines,https://waytochurch.com/lyrics/song/24834
24835-athi-sundharudavu-yesayya-manoharudavu-neevayya.json,24835,Athi Sundharudavu Yesayya Manoharudavu Neevayya,Hosanna Ministries,0,1,1,full,Srikaruda Naa Yesayya,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/24835
24837-ne-paadedha-hallelujah-naa-sathruvula-edhuta.json,24837,Ne Paadedha Hallelujah Naa Sathruvula Edhuta,,0,1,1,full,"Raise Hallelujah , Bethel Music",Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/24837
24843-praardhanalu-aalakinchu-deva.json,24843,Praardhanalu Aalakinchu Deva,"Sammy Thangiah, Derick Samuel, Samuel Joseph, Christy Zebulon, Hema Prasanna",0,1,1,full,,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/24843
24849-ninu-chere-prathi-kshanam-prabhaathame-naalo.json,24849,Ninu Chere Prathi Kshanam Prabhaathame Naalo,Joshua Shaik,0,1,1,full,,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/24849
24851-srushtikarthavu-rakshanakarthavu.json,24851,Srushtikarthavu Rakshanakarthavu,Pastor J Devanand Kumar,3,1,1,full,,Praise Worship,unbroken-lines,https://waytochurch.com/lyrics/song/24851
24861-nee-pilupe-naa-dhari-chere-neethoti-naa-snehamaa.json,24861,Nee Pilupe Naa Dhari Chere Neethoti Naa Snehamaa,"Joshua Shaik, Passion For Christ Ministries",2,1,1,full,,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/24861
24887-na-thodu-neevu-nilachithive.json,24887,Na Thodu Neevu Nilachithive,Pastor D  Chrisostam,2,1,1,full,Vocals - Dr.Shiny,Thanks Giving,unbroken-lines,https://waytochurch.com/lyrics/song/24887
